Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Day,Ship_Year,Ship_Month,Ship_Day
329,CA-2025-202546,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,4.3942,4,0.0,4.0504,2025,10,17,2025,10,19
330,CA-2025-202543,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1032.3139,2,0.2,48.9794,2025,7,30,2025,8,4
331,CA-2025-202524,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,14.2513,3,0.0,10.241,2025,8,23,2025,8,28
332,CA-2025-202589,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,4.3068,2,0.7,-5.5929,2025,4,24,2025,4,27
333,CA-2025-202525,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,241.7974,5,0.2,26.5359,2025,7,25,2025,7,29
334,CA-2025-202560,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",2.1748,2,0.7,-2.3141,2025,9,22,2025,9,26
335,CA-2025-202519,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,104.4424,4,0.0,57.6504,2025,5,31,2025,6,2
336,US-2025-202545,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,403.6114,3,0.5,-201.1744,2025,9,25,2025,9,30
337,US-2025-202514,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,50.8658,2,0.2,0.5236,2025,10,3,2025,10,6
338,CA-2025-202546,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,230.1385,5,0.0,32.6154,2025,7,27,2025,8,1
339,US-2025-202555,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",35.9735,6,0.0,9.6764,2025,11,1,2025,11,5
340,CA-2025-202573,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,196.3108,6,0.0,20.3938,2025,12,26,2025,1,1
341,CA-2025-202514,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,363.0328,11,0.2,30.42,2025,10,2,2025,10,6
342,CA-2025-202579,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,3301,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,75.7287,2,0.0,32.7149,2025,9,25,2025,9,29
343,CA-2025-202525,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,14.2738,2,0.2,0.6247,2025,7,11,2025,7,14
344,CA-2025-202535,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,8.5345,2,0.0,-1.3837,2025,7,25,2025,7,27
345,CA-2025-202551,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,23.8056,4,0.2,4.4462,2025,12,3,2025,12,8
346,CA-2025-202576,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,93.193,4,0.0,-1.2579,2025,7,19,2025,7,25
347,CA-2025-202563,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,137.7294,1,0.0,41.0988,2025,7,18,2025,7,23
348,CA-2025-202524,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,59.498,4,0.8,-164.3662,2025,6,12,2025,6,16
349,CA-2025-202522,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.7137,2,0.2,10.7318,2025,9,19,2025,9,25
350,CA-2025-202583,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,-5.745,2,0.0,1.1516,2025,9,29,2025,10,1
351,CA-2025-202515,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,28.0596,5,0.2,7.028,2025,11,12,2025,11,12
352,CA-2025-202572,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",8.7356,2,0.2,12.9426,2025,6,14,2025,6,17
353,CA-2025-202510,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",692.2433,4,0.3,-0.9582,2025,11,7,2025,11,12
354,US-2025-202569,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",531.1506,6,0.2,-29.4514,2025,9,23,2025,9,27
355,CA-2025-202537,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,23.8642,1,0.2,5.7464,2025,2,20,2025,2,27
356,CA-2025-202525,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,58.3361,6,0.2,15.1534,2025,7,9,2025,7,13
357,CA-2025-202553,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",921.7851,9,0.15,76.2089,2025,6,18,2025,6,23
358,CA-2025-202507,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,-7.4489,3,0.2,1.6429,2025,6,8,2025,6,12
359,CA-2025-202579,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",7.66,2,0.7,-5.6565,2025,12,13,2025,12,17
360,CA-2025-202578,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",212.3009,3,0.0,36.6302,2025,4,21,2025,4,28
361,CA-2025-202546,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,317.2649,3,0.4,-96.7546,2025,1,25,2025,1,28
362,US-2025-202577,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,222.3527,3,0.0,60.3629,2025,9,17,2025,9,23
363,CA-2025-202574,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",45.8749,2,0.0,15.0502,2025,2,19,2025,2,24
364,CA-2025-202596,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.9131,3,0.0,63.5508,2025,11,28,2025,12,4
365,CA-2025-202513,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",-3.7599,2,0.2,4.4075,2025,12,16,2025,12,20
366,CA-2025-202550,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,-2.7044,3,0.0,2.9048,2025,11,3,2025,11,7
367,CA-2025-202552,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,14.8072,2,0.0,4.7734,2025,4,4,2025,4,4
368,CA-2025-202553,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,68.7738,3,0.0,17.4178,2025,4,22,2025,4,26
369,CA-2025-202565,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",10.5191,7,0.0,5.9023,2025,8,5,2025,8,11
370,US-2025-202535,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1897.9795,9,0.4,-377.7941,2025,7,14,2025,7,18
371,US-2025-202507,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,724.2091,3,0.2,67.0905,2025,9,13,2025,9,15
372,CA-2025-202530,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.1214,3,0.0,11.6441,2025,2,19,2025,2,23
373,US-2025-202549,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,44.9031,5,0.0,-2.6767,2025,6,6,2025,6,10
374,CA-2025-202579,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,88.5038,6,0.0,36.615,2025,12,13,2025,12,15
375,CA-2025-202520,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1027.2606,2,0.2,55.9683,2025,6,11,2025,6,12
376,US-2025-202593,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",50.0555,5,0.0,14.0661,2025,12,10,2025,12,16
377,US-2025-202554,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",235.6381,4,0.0,71.0426,2025,10,6,2025,10,11
378,US-2025-202566,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,40.1586,2,0.2,-5.0059,2025,10,11,2025,10,18
379,CA-2025-202501,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,125.1852,5,0.0,-1.1103,2025,5,18,2025,5,22
380,CA-2025-202560,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",184.2839,9,0.2,8.6935,2025,5,2,2025,5,8
381,CA-2025-202566,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,88.9454,2,0.4,-16.3578,2025,11,24,2025,11,29
382,CA-2025-202536,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,21.089,1,0.0,12.0493,2025,1,17,2025,1,21
383,CA-2025-202576,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,10.5612,2,0.0,9.6577,2025,8,7,2025,8,11
384,CA-2025-202553,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,6.9195,2,0.0,4.5831,2025,1,29,2025,2,5
385,US-2025-202599,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,70.3987,9,0.0,27.9042,2025,5,19,2025,5,23
386,CA-2025-202561,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,-10.1278,2,0.0,3.3601,2025,7,16,2025,7,20
387,CA-2025-202550,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,20.0271,4,0.2,5.6718,2025,9,2,2025,9,6
388,US-2025-202593,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",16.352,4,0.0,7.4607,2025,8,23,2025,8,29
389,CA-2025-202527,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,20.5434,1,0.5,-25.6629,2025,12,25,2025,1,1
390,CA-2025-202595,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",-3.1711,1,0.2,-3.4451,2025,8,7,2025,8,11
391,CA-2025-202504,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.2973,3,0.0,43.5425,2025,10,4,2025,10,9
392,US-2025-202508,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,16.0147,2,0.2,4.7006,2025,6,26,2025,6,29
393,CA-2025-202553,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,44134,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",58.0763,2,0.2,19.0728,2025,9,22,2025,9,24
394,CA-2025-202599,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,206.4507,2,0.2,-22.0076,2025,11,20,2025,11,24
395,US-2025-202535,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,58.9474,4,0.0,27.9138,2025,1,26,2025,1,31
396,CA-2025-202562,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",181.496,3,0.0,53.2091,2025,6,16,2025,6,21
397,CA-2025-202515,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,-8.5959,3,0.2,-3.2218,2025,12,26,2025,12,30
398,CA-2025-202580,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),435.4077,3,0.2,-72.4105,2025,5,3,2025,5,5
399,CA-2025-202552,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",26.2115,3,0.0,6.649,2025,12,18,2025,12,24
400,CA-2025-202535,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,38.3894,9,0.0,14.525,2025,7,25,2025,7,25
401,CA-2025-202546,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,293.1746,3,0.0,120.1419,2025,3,5,2025,3,5
402,CA-2025-202568,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,683.5345,2,0.5,-27.8228,2025,6,9,2025,6,12
403,CA-2025-202552,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,607.0893,2,0.0,210.3427,2025,4,4,2025,4,4
404,US-2025-202555,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",23.9843,6,0.0,6.8175,2025,11,1,2025,11,5
405,CA-2025-202521,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,85254,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,272.9809,1,0.2,27.36,2025,11,27,2025,11,29
406,CA-2025-202589,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",25.5926,8,0.0,9.9166,2025,12,1,2025,12,5
407,CA-2025-202531,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,301.3241,3,0.2,-3.1738,2025,11,24,2025,11,26
408,CA-2025-202516,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1115.8995,9,0.0,114.005,2025,11,29,2025,12,4
409,CA-2025-202541,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",6.2868,3,0.2,-4.5186,2025,10,20,2025,10,23
410,CA-2025-202560,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.8005,2,0.2,2.9689,2025,9,22,2025,9,26
411,CA-2025-202544,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,373.3529,3,0.0,30.6583,2025,9,20,2025,9,24
412,CA-2025-202531,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,46.0153,3,0.0,19.4751,2025,11,20,2025,11,22
413,CA-2025-202569,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,13.911,1,0.2,4.7745,2025,4,8,2025,4,14
414,CA-2025-202546,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,135.982,3,0.0,29.306,2025,5,14,2025,5,19
415,CA-2025-202582,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,77.3811,3,0.0,28.1595,2025,8,27,2025,9,1
416,CA-2025-202503,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.1257,4,0.8,-14.0195,2025,8,28,2025,8,31
417,CA-2025-202517,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,468.7583,3,0.2,157.6084,2025,6,6,2025,6,11
418,CA-2025-202506,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,53.4207,4,0.0,0.0613,2025,9,10,2025,9,14
419,CA-2025-202533,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.1974,1,0.2,0.2543,2025,12,23,2025,12,28
420,CA-2025-202566,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,-1.1457,2,0.0,7.0968,2025,7,20,2025,7,23
421,CA-2025-202518,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",48.2475,5,0.0,9.5708,2025,6,30,2025,7,3
422,CA-2025-202536,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,742.2235,4,0.0,153.3435,2025,12,1,2025,12,5
423,CA-2025-202582,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,33.1207,3,0.4,8.6194,2025,9,7,2025,9,13
424,CA-2025-202563,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,-3.5748,4,0.8,-5.505,2025,6,20,2025,6,24
425,CA-2025-202530,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",383.7397,3,0.0,110.9425,2025,5,30,2025,6,4
426,CA-2025-202544,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,141.0878,3,0.2,48.9397,2025,6,20,2025,6,25
427,CA-2025-202527,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,256.0905,4,0.2,-29.4977,2025,8,17,2025,8,23
428,CA-2025-202567,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1498.8821,7,0.0,384.5582,2025,9,13,2025,9,18
429,CA-2025-202520,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",978.0925,3,0.4,-347.2066,2025,6,6,2025,6,11
430,CA-2025-202512,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,226.0618,4,0.0,106.0082,2025,6,17,2025,6,19
431,CA-2025-202592,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,17.46,1,0.2,4.1237,2025,6,19,2025,6,25
432,CA-2025-202508,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,77.1881,6,0.0,32.5449,2025,6,3,2025,6,9
433,CA-2025-202599,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,137.9949,2,0.0,8.6132,2025,6,19,2025,6,26
434,US-2025-202513,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,128.9588,2,0.2,-23.8939,2025,3,13,2025,3,15
435,CA-2025-202559,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,72.0178,3,0.0,17.2411,2025,6,1,2025,6,3
436,CA-2025-202537,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",33.0525,2,0.0,16.9251,2025,7,4,2025,7,6
